counter,state,pitch,roll,yaw,gps_yaw,pitch_rate,roll_rate,yaw_rate,lng,lat,baro_alt,gps_alt,alt,velocity_x,velocity_y,velocity_z,accel_x,accel_y,accel_z,gps_num,hdop,vdop,gps_status,gps_week,gps_day,gps_hh,gps_mm,gps_ss,gps_ms,velocity_air,temp,hdt,hdg_dev,mainaccel,maingyro,maincompass,maingps,gps0_delay,gps1_delay,gps_velocity_x,gps_velocity_y,gps_velocity_z,pitch_vec,roll_vec,yaw_vec
54580.000000000000000 ,1.000000000000000 ,-0.319295000000000 ,1.897866000000000 ,1.070340000000000 ,171.747650000000000 ,-12.726161000000000 ,2.874247000000000 ,-5.208477000000000 ,120.018970500000000 ,35.787600000000000 ,-0.040000000000000 ,22.100000000000000 ,-0.040000000000000 ,-0.180258000000000 ,1.584759000000000 ,-0.072226000000000 ,1.550435000000000 ,0.797971000000000 ,-6.631620000000000 ,10.000000000000000 ,1.380000000000000 ,2.020000000000000 ,3.000000000000000 ,2229.000000000000000 ,4.000000000000000 ,2.000000000000000 ,59.000000000000000 ,49.000000000000000 ,815.000000000000000 ,0.000000000000000 ,39.000000000000000 ,-1.000000000000000 ,-122.000000000000000 ,1.000000000000000 ,1.000000000000000 ,1.000000000000000 ,0.000000000000000 ,0.000000000000000 ,700.000000000000000 ,-1.501000000000000 ,0.167000000000000 ,-0.152000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 
54680.000000000000000 ,1.000000000000000 ,1.068979000000000 ,1.621602000000000 ,7.787644000000000 ,176.837875000000000 ,11.626380000000000 ,17.210056000000000 ,9.664483000000000 ,120.018969900000000 ,35.787594900000000 ,0.020000000000000 ,22.240000000000000 ,0.020000000000000 ,-0.171520000000000 ,1.689568000000000 ,-0.016248000000000 ,1.081021000000000 ,-0.544821000000000 ,-6.555817000000000 ,10.000000000000000 ,1.380000000000000 ,2.020000000000000 ,3.000000000000000 ,2229.000000000000000 ,4.000000000000000 ,2.000000000000000 ,59.000000000000000 ,50.000000000000000 ,315.000000000000000 ,0.000000000000000 ,39.000000000000000 ,-1.000000000000000 ,-122.000000000000000 ,1.000000000000000 ,1.000000000000000 ,1.000000000000000 ,0.000000000000000 ,100.000000000000000 ,1200.000000000000000 ,-1.780000000000000 ,0.054000000000000 ,0.099000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 
54780.000000000000000 ,1.000000000000000 ,0.459648000000000 ,4.153315000000000 ,2.626028000000000 ,171.278320000000000 ,6.574383000000000 ,-9.764936000000000 ,-16.570057000000000 ,120.018970600000000 ,35.787586600000000 ,0.000000000000000 ,22.110000000000000 ,0.000000000000000 ,-0.062308000000000 ,1.591555000000000 ,0.009165000000000 ,1.452993000000000 ,0.628042000000000 ,-7.102118000000000 ,10.000000000000000 ,1.380000000000000 ,2.020000000000000 ,3.000000000000000 ,2229.000000000000000 ,4.000000000000000 ,2.000000000000000 ,59.000000000000000 ,50.000000000000000 ,815.000000000000000 ,0.000000000000000 ,39.000000000000000 ,-1.000000000000000 ,-122.000000000000000 ,1.000000000000000 ,1.000000000000000 ,1.000000000000000 ,0.000000000000000 ,0.000000000000000 ,1700.000000000000000 ,-1.529000000000000 ,0.352000000000000 ,-0.036000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 
54880.000000000000000 ,1.000000000000000 ,-0.854799000000000 ,0.689263000000000 ,5.192710000000000 ,172.194336000000000 ,9.871705000000000 ,-17.331791000000000 ,8.771915000000000 ,120.018971500000000 ,35.787581200000000 ,-0.030000000000000 ,22.010000000000000 ,-0.030000000000000 ,-0.067535000000000 ,1.672045000000000 ,0.114749000000000 ,0.874864000000000 ,-0.226610000000000 ,-8.810935000000000 ,10.000000000000000 ,1.380000000000000 ,2.020000000000000 ,3.000000000000000 ,2229.000000000000000 ,4.000000000000000 ,2.000000000000000 ,59.000000000000000 ,51.000000000000000 ,315.000000000000000 ,0.000000000000000 ,39.000000000000000 ,-1.000000000000000 ,-122.000000000000000 ,1.000000000000000 ,1.000000000000000 ,1.000000000000000 ,0.000000000000000 ,100.000000000000000 ,2200.000000000000000 ,-1.558000000000000 ,0.244000000000000 ,0.160000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 
54980.000000000000000 ,1.000000000000000 ,-1.255932000000000 ,1.525337000000000 ,359.679002000000000 ,169.415436000000000 ,20.445601000000000 ,-6.521479000000000 ,-20.098002000000000 ,120.018972400000000 ,35.787572200000000 ,-0.270000000000000 ,22.170000000000000 ,-0.270000000000000 ,0.066137000000000 ,1.569565000000000 ,0.047407000000000 ,0.588532000000000 ,0.306762000000000 ,-7.739688000000000 ,10.000000000000000 ,1.380000000000000 ,2.020000000000000 ,3.000000000000000 ,2229.000000000000000 ,4.000000000000000 ,2.000000000000000 ,59.000000000000000 ,51.000000000000000 ,815.000000000000000 ,0.000000000000000 ,39.000000000000000 ,-1.000000000000000 ,-122.000000000000000 ,1.000000000000000 ,1.000000000000000 ,1.000000000000000 ,0.000000000000000 ,0.000000000000000 ,2700.000000000000000 ,-1.393000000000000 ,0.399000000000000 ,-0.091000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 
55080.000000000000000 ,1.000000000000000 ,-0.148425000000000 ,0.620218000000000 ,1.747522000000000 ,171.665482000000000 ,18.676988000000000 ,9.927458000000000 ,10.036227000000000 ,120.018973300000000 ,35.787566700000000 ,-0.570000000000000 ,22.160000000000000 ,-0.570000000000000 ,0.041623000000000 ,1.595342000000000 ,0.098655000000000 ,0.960394000000000 ,-0.250920000000000 ,-9.518188000000000 ,10.000000000000000 ,1.380000000000000 ,2.020000000000000 ,3.000000000000000 ,2229.000000000000000 ,4.000000000000000 ,2.000000000000000 ,59.000000000000000 ,52.000000000000000 ,315.000000000000000 ,0.000000000000000 ,39.000000000000000 ,-1.000000000000000 ,-122.000000000000000 ,1.000000000000000 ,1.000000000000000 ,1.000000000000000 ,0.000000000000000 ,100.000000000000000 ,3200.000000000000000 ,-1.611000000000000 ,0.231000000000000 ,0.130000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 
55180.000000000000000 ,1.000000000000000 ,0.448957000000000 ,0.976563000000000 ,353.827818000000000 ,172.842896000000000 ,10.438838000000000 ,0.531464000000000 ,-16.699285000000000 ,120.018974300000000 ,35.787558800000000 ,-0.280000000000000 ,22.210000000000000 ,-0.280000000000000 ,0.094238000000000 ,1.526802000000000 ,0.113751000000000 ,-0.556265000000000 ,0.080905000000000 ,-10.035114000000000 ,10.000000000000000 ,1.380000000000000 ,2.020000000000000 ,3.000000000000000 ,2229.000000000000000 ,4.000000000000000 ,2.000000000000000 ,59.000000000000000 ,52.000000000000000 ,815.000000000000000 ,0.000000000000000 ,39.000000000000000 ,-1.000000000000000 ,-122.000000000000000 ,1.000000000000000 ,1.000000000000000 ,1.000000000000000 ,0.000000000000000 ,0.000000000000000 ,3700.000000000000000 ,-1.485000000000000 ,0.255000000000000 ,0.009000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 
55280.000000000000000 ,1.000000000000000 ,2.464846000000000 ,1.246758000000000 ,356.434839000000000 ,171.693192000000000 ,22.096479000000000 ,16.814925000000000 ,3.511184000000000 ,120.018976400000000 ,35.787553000000000 ,0.090000000000000 ,22.000000000000000 ,0.090000000000000 ,0.135984000000000 ,1.519907000000000 ,0.106864000000000 ,0.862028000000000 ,0.040295000000000 ,-9.704958000000000 ,10.000000000000000 ,1.380000000000000 ,2.020000000000000 ,3.000000000000000 ,2229.000000000000000 ,4.000000000000000 ,2.000000000000000 ,59.000000000000000 ,53.000000000000000 ,315.000000000000000 ,0.000000000000000 ,39.000000000000000 ,-1.000000000000000 ,-122.000000000000000 ,1.000000000000000 ,1.000000000000000 ,1.000000000000000 ,0.000000000000000 ,100.000000000000000 ,200.000000000000000 ,-1.751000000000000 ,0.279000000000000 ,0.055000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 
55380.000000000000000 ,1.000000000000000 ,-3.946068000000000 ,1.673680000000000 ,354.927678000000000 ,166.787735000000000 ,3.079355000000000 ,1.798440000000000 ,11.014344000000000 ,120.018977900000000 ,35.787545300000000 ,-0.270000000000000 ,22.120000000000000 ,-0.270000000000000 ,0.071334000000000 ,1.435480000000000 ,0.173210000000000 ,-0.182400000000000 ,-0.547530000000000 ,-10.931568000000000 ,10.000000000000000 ,1.380000000000000 ,2.020000000000000 ,3.000000000000000 ,2229.000000000000000 ,4.000000000000000 ,2.000000000000000 ,59.000000000000000 ,53.000000000000000 ,815.000000000000000 ,0.000000000000000 ,39.000000000000000 ,-1.000000000000000 ,-122.000000000000000 ,1.000000000000000 ,1.000000000000000 ,1.000000000000000 ,0.000000000000000 ,0.000000000000000 ,700.000000000000000 ,-1.517000000000000 ,0.479000000000000 ,0.163000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 
55480.000000000000000 ,1.000000000000000 ,-3.089309000000000 ,3.468519000000000 ,0.739703000000000 ,164.429550000000000 ,-6.581783000000000 ,-0.504088000000000 ,-2.410497000000000 ,120.018979600000000 ,35.787540900000000 ,-0.150000000000000 ,22.180000000000000 ,-0.150000000000000 ,0.232255000000000 ,1.486921000000000 ,0.138052000000000 ,0.811234000000000 ,0.205436000000000 ,-10.858452000000000 ,10.000000000000000 ,1.380000000000000 ,2.020000000000000 ,3.000000000000000 ,2229.000000000000000 ,4.000000000000000 ,2.000000000000000 ,59.000000000000000 ,54.000000000000000 ,315.000000000000000 ,0.000000000000000 ,39.000000000000000 ,-1.000000000000000 ,-122.000000000000000 ,1.000000000000000 ,1.000000000000000 ,1.000000000000000 ,0.000000000000000 ,100.000000000000000 ,1200.000000000000000 ,-1.506000000000000 ,0.432000000000000 ,-0.225000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 
